transaction_id,loan_id,transaction_type,transaction_date,accounting_date,entry_id,account_code,account_name,debit_amount,credit_amount,signed_amount
ACCRUAL_LN000438_27,LN000438,interest_accrual,2027-08-22,2027-08-22,AE_ACCRUAL_LN000438_27_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_28,LN000438,interest_accrual,2027-09-22,2027-09-22,AE_ACCRUAL_LN000438_28_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_28,LN000438,interest_accrual,2027-09-22,2027-09-22,AE_ACCRUAL_LN000438_28_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_29,LN000438,interest_accrual,2027-10-22,2027-10-22,AE_ACCRUAL_LN000438_29_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_29,LN000438,interest_accrual,2027-10-22,2027-10-22,AE_ACCRUAL_LN000438_29_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_30,LN000438,interest_accrual,2027-11-22,2027-11-22,AE_ACCRUAL_LN000438_30_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_30,LN000438,interest_accrual,2027-11-22,2027-11-22,AE_ACCRUAL_LN000438_30_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_31,LN000438,interest_accrual,2027-12-22,2027-12-22,AE_ACCRUAL_LN000438_31_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_31,LN000438,interest_accrual,2027-12-22,2027-12-22,AE_ACCRUAL_LN000438_31_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_32,LN000438,interest_accrual,2028-01-22,2028-01-22,AE_ACCRUAL_LN000438_32_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_32,LN000438,interest_accrual,2028-01-22,2028-01-22,AE_ACCRUAL_LN000438_32_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_33,LN000438,interest_accrual,2028-02-22,2028-02-22,AE_ACCRUAL_LN000438_33_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_33,LN000438,interest_accrual,2028-02-22,2028-02-22,AE_ACCRUAL_LN000438_33_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_34,LN000438,interest_accrual,2028-03-22,2028-03-22,AE_ACCRUAL_LN000438_34_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_34,LN000438,interest_accrual,2028-03-22,2028-03-22,AE_ACCRUAL_LN000438_34_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_35,LN000438,interest_accrual,2028-04-22,2028-04-22,AE_ACCRUAL_LN000438_35_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_35,LN000438,interest_accrual,2028-04-22,2028-04-22,AE_ACCRUAL_LN000438_35_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000438_36,LN000438,interest_accrual,2028-05-22,2028-05-22,AE_ACCRUAL_LN000438_36_DR,1320,Interest Receivable,262.5,0.0,262.5
ACCRUAL_LN000438_36,LN000438,interest_accrual,2028-05-22,2028-05-22,AE_ACCRUAL_LN000438_36_CR,4610,Interest Income,0.0,262.5,-262.5
ACCRUAL_LN000439_01,LN000439,interest_accrual,2025-06-22,2025-06-22,AE_ACCRUAL_LN000439_01_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_01,LN000439,interest_accrual,2025-06-22,2025-06-22,AE_ACCRUAL_LN000439_01_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_02,LN000439,interest_accrual,2025-07-22,2025-07-22,AE_ACCRUAL_LN000439_02_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_02,LN000439,interest_accrual,2025-07-22,2025-07-22,AE_ACCRUAL_LN000439_02_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_03,LN000439,interest_accrual,2025-08-22,2025-08-22,AE_ACCRUAL_LN000439_03_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_03,LN000439,interest_accrual,2025-08-22,2025-08-22,AE_ACCRUAL_LN000439_03_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_04,LN000439,interest_accrual,2025-09-22,2025-09-22,AE_ACCRUAL_LN000439_04_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_04,LN000439,interest_accrual,2025-09-22,2025-09-22,AE_ACCRUAL_LN000439_04_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_05,LN000439,interest_accrual,2025-10-22,2025-10-22,AE_ACCRUAL_LN000439_05_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_05,LN000439,interest_accrual,2025-10-22,2025-10-22,AE_ACCRUAL_LN000439_05_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_06,LN000439,interest_accrual,2025-11-22,2025-11-22,AE_ACCRUAL_LN000439_06_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_06,LN000439,interest_accrual,2025-11-22,2025-11-22,AE_ACCRUAL_LN000439_06_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_07,LN000439,interest_accrual,2025-12-22,2025-12-22,AE_ACCRUAL_LN000439_07_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_07,LN000439,interest_accrual,2025-12-22,2025-12-22,AE_ACCRUAL_LN000439_07_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_08,LN000439,interest_accrual,2026-01-22,2026-01-22,AE_ACCRUAL_LN000439_08_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_08,LN000439,interest_accrual,2026-01-22,2026-01-22,AE_ACCRUAL_LN000439_08_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_09,LN000439,interest_accrual,2026-02-22,2026-02-22,AE_ACCRUAL_LN000439_09_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_09,LN000439,interest_accrual,2026-02-22,2026-02-22,AE_ACCRUAL_LN000439_09_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_10,LN000439,interest_accrual,2026-03-22,2026-03-22,AE_ACCRUAL_LN000439_10_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_10,LN000439,interest_accrual,2026-03-22,2026-03-22,AE_ACCRUAL_LN000439_10_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_11,LN000439,interest_accrual,2026-04-22,2026-04-22,AE_ACCRUAL_LN000439_11_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_11,LN000439,interest_accrual,2026-04-22,2026-04-22,AE_ACCRUAL_LN000439_11_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_12,LN000439,interest_accrual,2026-05-22,2026-05-22,AE_ACCRUAL_LN000439_12_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_12,LN000439,interest_accrual,2026-05-22,2026-05-22,AE_ACCRUAL_LN000439_12_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_13,LN000439,interest_accrual,2026-06-22,2026-06-22,AE_ACCRUAL_LN000439_13_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_13,LN000439,interest_accrual,2026-06-22,2026-06-22,AE_ACCRUAL_LN000439_13_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_14,LN000439,interest_accrual,2026-07-22,2026-07-22,AE_ACCRUAL_LN000439_14_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_14,LN000439,interest_accrual,2026-07-22,2026-07-22,AE_ACCRUAL_LN000439_14_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_15,LN000439,interest_accrual,2026-08-22,2026-08-22,AE_ACCRUAL_LN000439_15_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_15,LN000439,interest_accrual,2026-08-22,2026-08-22,AE_ACCRUAL_LN000439_15_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_16,LN000439,interest_accrual,2026-09-22,2026-09-22,AE_ACCRUAL_LN000439_16_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_16,LN000439,interest_accrual,2026-09-22,2026-09-22,AE_ACCRUAL_LN000439_16_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_17,LN000439,interest_accrual,2026-10-22,2026-10-22,AE_ACCRUAL_LN000439_17_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_17,LN000439,interest_accrual,2026-10-22,2026-10-22,AE_ACCRUAL_LN000439_17_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000439_18,LN000439,interest_accrual,2026-11-22,2026-11-22,AE_ACCRUAL_LN000439_18_DR,1320,Interest Receivable,71.13,0.0,71.13
ACCRUAL_LN000439_18,LN000439,interest_accrual,2026-11-22,2026-11-22,AE_ACCRUAL_LN000439_18_CR,4610,Interest Income,0.0,71.13,-71.13
ACCRUAL_LN000440_01,LN000440,interest_accrual,2025-06-23,2025-06-23,AE_ACCRUAL_LN000440_01_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_01,LN000440,interest_accrual,2025-06-23,2025-06-23,AE_ACCRUAL_LN000440_01_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_02,LN000440,interest_accrual,2025-07-23,2025-07-23,AE_ACCRUAL_LN000440_02_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_02,LN000440,interest_accrual,2025-07-23,2025-07-23,AE_ACCRUAL_LN000440_02_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_03,LN000440,interest_accrual,2025-08-23,2025-08-23,AE_ACCRUAL_LN000440_03_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_03,LN000440,interest_accrual,2025-08-23,2025-08-23,AE_ACCRUAL_LN000440_03_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_04,LN000440,interest_accrual,2025-09-23,2025-09-23,AE_ACCRUAL_LN000440_04_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_04,LN000440,interest_accrual,2025-09-23,2025-09-23,AE_ACCRUAL_LN000440_04_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_05,LN000440,interest_accrual,2025-10-23,2025-10-23,AE_ACCRUAL_LN000440_05_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_05,LN000440,interest_accrual,2025-10-23,2025-10-23,AE_ACCRUAL_LN000440_05_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_06,LN000440,interest_accrual,2025-11-23,2025-11-23,AE_ACCRUAL_LN000440_06_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_06,LN000440,interest_accrual,2025-11-23,2025-11-23,AE_ACCRUAL_LN000440_06_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_07,LN000440,interest_accrual,2025-12-23,2025-12-23,AE_ACCRUAL_LN000440_07_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_07,LN000440,interest_accrual,2025-12-23,2025-12-23,AE_ACCRUAL_LN000440_07_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_08,LN000440,interest_accrual,2026-01-23,2026-01-23,AE_ACCRUAL_LN000440_08_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_08,LN000440,interest_accrual,2026-01-23,2026-01-23,AE_ACCRUAL_LN000440_08_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_09,LN000440,interest_accrual,2026-02-23,2026-02-23,AE_ACCRUAL_LN000440_09_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_09,LN000440,interest_accrual,2026-02-23,2026-02-23,AE_ACCRUAL_LN000440_09_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_10,LN000440,interest_accrual,2026-03-23,2026-03-23,AE_ACCRUAL_LN000440_10_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_10,LN000440,interest_accrual,2026-03-23,2026-03-23,AE_ACCRUAL_LN000440_10_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_11,LN000440,interest_accrual,2026-04-23,2026-04-23,AE_ACCRUAL_LN000440_11_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_11,LN000440,interest_accrual,2026-04-23,2026-04-23,AE_ACCRUAL_LN000440_11_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_12,LN000440,interest_accrual,2026-05-23,2026-05-23,AE_ACCRUAL_LN000440_12_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_12,LN000440,interest_accrual,2026-05-23,2026-05-23,AE_ACCRUAL_LN000440_12_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_13,LN000440,interest_accrual,2026-06-23,2026-06-23,AE_ACCRUAL_LN000440_13_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_13,LN000440,interest_accrual,2026-06-23,2026-06-23,AE_ACCRUAL_LN000440_13_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_14,LN000440,interest_accrual,2026-07-23,2026-07-23,AE_ACCRUAL_LN000440_14_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_14,LN000440,interest_accrual,2026-07-23,2026-07-23,AE_ACCRUAL_LN000440_14_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_15,LN000440,interest_accrual,2026-08-23,2026-08-23,AE_ACCRUAL_LN000440_15_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_15,LN000440,interest_accrual,2026-08-23,2026-08-23,AE_ACCRUAL_LN000440_15_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_16,LN000440,interest_accrual,2026-09-23,2026-09-23,AE_ACCRUAL_LN000440_16_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_16,LN000440,interest_accrual,2026-09-23,2026-09-23,AE_ACCRUAL_LN000440_16_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_17,LN000440,interest_accrual,2026-10-23,2026-10-23,AE_ACCRUAL_LN000440_17_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_17,LN000440,interest_accrual,2026-10-23,2026-10-23,AE_ACCRUAL_LN000440_17_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_18,LN000440,interest_accrual,2026-11-23,2026-11-23,AE_ACCRUAL_LN000440_18_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_18,LN000440,interest_accrual,2026-11-23,2026-11-23,AE_ACCRUAL_LN000440_18_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_19,LN000440,interest_accrual,2026-12-23,2026-12-23,AE_ACCRUAL_LN000440_19_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_19,LN000440,interest_accrual,2026-12-23,2026-12-23,AE_ACCRUAL_LN000440_19_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_20,LN000440,interest_accrual,2027-01-23,2027-01-23,AE_ACCRUAL_LN000440_20_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_20,LN000440,interest_accrual,2027-01-23,2027-01-23,AE_ACCRUAL_LN000440_20_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_21,LN000440,interest_accrual,2027-02-23,2027-02-23,AE_ACCRUAL_LN000440_21_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_21,LN000440,interest_accrual,2027-02-23,2027-02-23,AE_ACCRUAL_LN000440_21_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_22,LN000440,interest_accrual,2027-03-23,2027-03-23,AE_ACCRUAL_LN000440_22_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_22,LN000440,interest_accrual,2027-03-23,2027-03-23,AE_ACCRUAL_LN000440_22_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_23,LN000440,interest_accrual,2027-04-23,2027-04-23,AE_ACCRUAL_LN000440_23_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_23,LN000440,interest_accrual,2027-04-23,2027-04-23,AE_ACCRUAL_LN000440_23_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000440_24,LN000440,interest_accrual,2027-05-23,2027-05-23,AE_ACCRUAL_LN000440_24_DR,1320,Interest Receivable,261.88,0.0,261.88
ACCRUAL_LN000440_24,LN000440,interest_accrual,2027-05-23,2027-05-23,AE_ACCRUAL_LN000440_24_CR,4610,Interest Income,0.0,261.88,-261.88
ACCRUAL_LN000441_01,LN000441,interest_accrual,2025-06-23,2025-06-23,AE_ACCRUAL_LN000441_01_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_01,LN000441,interest_accrual,2025-06-23,2025-06-23,AE_ACCRUAL_LN000441_01_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_02,LN000441,interest_accrual,2025-07-23,2025-07-23,AE_ACCRUAL_LN000441_02_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_02,LN000441,interest_accrual,2025-07-23,2025-07-23,AE_ACCRUAL_LN000441_02_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_03,LN000441,interest_accrual,2025-08-23,2025-08-23,AE_ACCRUAL_LN000441_03_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_03,LN000441,interest_accrual,2025-08-23,2025-08-23,AE_ACCRUAL_LN000441_03_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_04,LN000441,interest_accrual,2025-09-23,2025-09-23,AE_ACCRUAL_LN000441_04_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_04,LN000441,interest_accrual,2025-09-23,2025-09-23,AE_ACCRUAL_LN000441_04_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_05,LN000441,interest_accrual,2025-10-23,2025-10-23,AE_ACCRUAL_LN000441_05_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_05,LN000441,interest_accrual,2025-10-23,2025-10-23,AE_ACCRUAL_LN000441_05_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_06,LN000441,interest_accrual,2025-11-23,2025-11-23,AE_ACCRUAL_LN000441_06_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_06,LN000441,interest_accrual,2025-11-23,2025-11-23,AE_ACCRUAL_LN000441_06_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_07,LN000441,interest_accrual,2025-12-23,2025-12-23,AE_ACCRUAL_LN000441_07_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_07,LN000441,interest_accrual,2025-12-23,2025-12-23,AE_ACCRUAL_LN000441_07_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_08,LN000441,interest_accrual,2026-01-23,2026-01-23,AE_ACCRUAL_LN000441_08_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_08,LN000441,interest_accrual,2026-01-23,2026-01-23,AE_ACCRUAL_LN000441_08_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_09,LN000441,interest_accrual,2026-02-23,2026-02-23,AE_ACCRUAL_LN000441_09_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_09,LN000441,interest_accrual,2026-02-23,2026-02-23,AE_ACCRUAL_LN000441_09_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_10,LN000441,interest_accrual,2026-03-23,2026-03-23,AE_ACCRUAL_LN000441_10_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_10,LN000441,interest_accrual,2026-03-23,2026-03-23,AE_ACCRUAL_LN000441_10_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_11,LN000441,interest_accrual,2026-04-23,2026-04-23,AE_ACCRUAL_LN000441_11_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_11,LN000441,interest_accrual,2026-04-23,2026-04-23,AE_ACCRUAL_LN000441_11_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000441_12,LN000441,interest_accrual,2026-05-23,2026-05-23,AE_ACCRUAL_LN000441_12_DR,1320,Interest Receivable,233.17,0.0,233.17
ACCRUAL_LN000441_12,LN000441,interest_accrual,2026-05-23,2026-05-23,AE_ACCRUAL_LN000441_12_CR,4610,Interest Income,0.0,233.17,-233.17
ACCRUAL_LN000442_01,LN000442,interest_accrual,2025-06-23,2025-06-23,AE_ACCRUAL_LN000442_01_DR,1320,Interest Receivable,182.08,0.0,182.08
ACCRUAL_LN000442_01,LN000442,interest_accrual,2025-06-23,2025-06-23,AE_ACCRUAL_LN000442_01_CR,4610,Interest Income,0.0,182.08,-182.08
ACCRUAL_LN000442_02,LN000442,interest_accrual,2025-07-23,2025-07-23,AE_ACCRUAL_LN000442_02_DR,1320,Interest Receivable,182.08,0.0,182.08
ACCRUAL_LN000442_02,LN000442,interest_accrual,2025-07-23,2025-07-23,AE_ACCRUAL_LN000442_02_CR,4610,Interest Income,0.0,182.08,-182.08
ACCRUAL_LN000442_03,LN000442,interest_accrual,2025-08-23,2025-08-23,AE_ACCRUAL_LN000442_03_DR,1320,Interest Receivable,182.08,0.0,182.08
ACCRUAL_LN000442_03,LN000442,interest_accrual,2025-08-23,2025-08-23,AE_ACCRUAL_LN000442_03_CR,4610,Interest Income,0.0,182.08,-182.08
ACCRUAL_LN000442_04,LN000442,interest_accrual,2025-09-23,2025-09-23,AE_ACCRUAL_LN000442_04_DR,1320,Interest Receivable,182.08,0.0,182.08
ACCRUAL_LN000442_04,LN000442,interest_accrual,2025-09-23,2025-09-23,AE_ACCRUAL_LN000442_04_CR,4610,Interest Income,0.0,182.08,-182.08
ACCRUAL_LN000442_05,LN000442,interest_accrual,2025-10-23,2025-10-23,AE_ACCRUAL_LN000442_05_DR,1320,Interest Receivable,182.08,0.0,182.08
ACCRUAL_LN000442_05,LN000442,interest_accrual,2025-10-23,2025-10-23,AE_ACCRUAL_LN000442_05_CR,4610,Interest Income,0.0,182.08,-182.08
ACCRUAL_LN000442_06,LN000442,interest_accrual,2025-11-23,2025-11-23,AE_ACCRUAL_LN000442_06_DR,1320,Interest Receivable,182.08,0.0,182.08
ACCRUAL_LN000442_06,LN000442,interest_accrual,2025-11-23,2025-11-23,AE_ACCRUAL_LN000442_06_CR,4610,Interest Income,0.0,182.08,-182.08
ACCRUAL_LN000443_01,LN000443,interest_accrual,2025-06-24,2025-06-24,AE_ACCRUAL_LN000443_01_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_01,LN000443,interest_accrual,2025-06-24,2025-06-24,AE_ACCRUAL_LN000443_01_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_02,LN000443,interest_accrual,2025-07-24,2025-07-24,AE_ACCRUAL_LN000443_02_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_02,LN000443,interest_accrual,2025-07-24,2025-07-24,AE_ACCRUAL_LN000443_02_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_03,LN000443,interest_accrual,2025-08-24,2025-08-24,AE_ACCRUAL_LN000443_03_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_03,LN000443,interest_accrual,2025-08-24,2025-08-24,AE_ACCRUAL_LN000443_03_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_04,LN000443,interest_accrual,2025-09-24,2025-09-24,AE_ACCRUAL_LN000443_04_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_04,LN000443,interest_accrual,2025-09-24,2025-09-24,AE_ACCRUAL_LN000443_04_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_05,LN000443,interest_accrual,2025-10-24,2025-10-24,AE_ACCRUAL_LN000443_05_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_05,LN000443,interest_accrual,2025-10-24,2025-10-24,AE_ACCRUAL_LN000443_05_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_06,LN000443,interest_accrual,2025-11-24,2025-11-24,AE_ACCRUAL_LN000443_06_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_06,LN000443,interest_accrual,2025-11-24,2025-11-24,AE_ACCRUAL_LN000443_06_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_07,LN000443,interest_accrual,2025-12-24,2025-12-24,AE_ACCRUAL_LN000443_07_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_07,LN000443,interest_accrual,2025-12-24,2025-12-24,AE_ACCRUAL_LN000443_07_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_08,LN000443,interest_accrual,2026-01-24,2026-01-24,AE_ACCRUAL_LN000443_08_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_08,LN000443,interest_accrual,2026-01-24,2026-01-24,AE_ACCRUAL_LN000443_08_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_09,LN000443,interest_accrual,2026-02-24,2026-02-24,AE_ACCRUAL_LN000443_09_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_09,LN000443,interest_accrual,2026-02-24,2026-02-24,AE_ACCRUAL_LN000443_09_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_10,LN000443,interest_accrual,2026-03-24,2026-03-24,AE_ACCRUAL_LN000443_10_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_10,LN000443,interest_accrual,2026-03-24,2026-03-24,AE_ACCRUAL_LN000443_10_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_11,LN000443,interest_accrual,2026-04-24,2026-04-24,AE_ACCRUAL_LN000443_11_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_11,LN000443,interest_accrual,2026-04-24,2026-04-24,AE_ACCRUAL_LN000443_11_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_12,LN000443,interest_accrual,2026-05-24,2026-05-24,AE_ACCRUAL_LN000443_12_DR,1320,Interest Receivable,266.88,0.0,266.88
ACCRUAL_LN000443_12,LN000443,interest_accrual,2026-05-24,2026-05-24,AE_ACCRUAL_LN000443_12_CR,4610,Interest Income,0.0,266.88,-266.88
ACCRUAL_LN000443_13,LN000443,interest_accrual,2026-06-24,2026-06-24,AE_ACCRUAL_LN000443_13_DR,1320,Interest Receivable,266.88,0.0,266.88
