loan_id,disbursement_id,loan_status,is_bad,disbursement_amount,interest_rate,term_months,source_system,region,default_prob,risk_grade
LN001275,DISB20260227001275,active,0,15000,0.0963,24,partner_platform,NY,0.35975448264911014,B – Moderate Risk
LN001276,DISB20260227001276,active,0,8000,0.1795,12,internal_core,WA,0.5712298521776636,D – High Risk
LN001277,DISB20260228001277,active,0,10000,0.1334,36,internal_core,FL,0.2805672981081115,A – Low Risk
LN001278,DISB20260228001278,active,0,5000,0.0619,36,internal_core,FL,0.21540783477620531,A – Low Risk
LN001279,DISB20260228001279,active,0,15000,0.2012,18,partner_platform,NY,0.5288354475577283,C – Elevated Risk
LN001280,DISB20260228001280,active,0,30000,0.1101,12,partner_platform,TX,0.5367514165817241,C – Elevated Risk
LN001281,DISB20260301001281,active,0,30000,0.1549,12,internal_core,TX,0.6080168002824692,D – High Risk
LN001282,DISB20260301001282,active,0,5000,0.0827,18,internal_core,TX,0.40610860800560517,B – Moderate Risk
LN001283,DISB20260301001283,active,0,15000,0.0684,6,internal_core,TX,0.5464565051115661,C – Elevated Risk
LN001284,DISB20260302001284,active,0,5000,0.1151,18,partner_platform,CA,0.4324891743474224,B – Moderate Risk
LN001285,DISB20260302001285,active,0,8000,0.1087,18,partner_platform,TX,0.41645800547774847,B – Moderate Risk
LN001286,DISB20260302001286,active,0,5000,0.1646,12,partner_platform,NY,0.5242951035146954,C – Elevated Risk
LN001287,DISB20260302001287,active,0,5000,0.17,36,partner_platform,TX,0.31012344725369173,A – Low Risk
LN001288,DISB20260303001288,active,0,20000,0.1469,24,internal_core,TX,0.4501006251895246,C – Elevated Risk
LN001289,DISB20260303001289,active,0,10000,0.0782,36,partner_platform,FL,0.21785221290211987,A – Low Risk
LN001290,DISB20260303001290,active,0,15000,0.1503,6,partner_platform,FL,0.5783571728908501,D – High Risk
LN001291,DISB20260304001291,active,0,15000,0.1011,18,internal_core,NY,0.44573696370968074,B – Moderate Risk
LN001292,DISB20260304001292,active,0,8000,0.2246,18,partner_platform,CA,0.5571750593143371,D – High Risk
LN001293,DISB20260304001293,active,0,10000,0.1575,6,internal_core,WA,0.6175916169931348,D – High Risk
LN001294,DISB20260305001294,active,0,8000,0.2175,6,internal_core,CA,0.689147769110596,D – High Risk
LN001295,DISB20260305001295,active,0,10000,0.129,12,internal_core,NY,0.5240706402440509,C – Elevated Risk
LN001296,DISB20260305001296,active,0,30000,0.0865,24,internal_core,TX,0.40856230813603883,B – Moderate Risk
LN001297,DISB20260306001297,active,0,10000,0.1588,36,partner_platform,TX,0.30888759548949185,A – Low Risk
LN001298,DISB20260306001298,active,0,15000,0.235,6,partner_platform,NY,0.6883994384162028,D – High Risk
LN001299,DISB20260307001299,active,0,5000,0.1396,24,internal_core,NY,0.4056195633906302,B – Moderate Risk
LN001300,DISB20260307001300,active,0,15000,0.0857,12,internal_core,CA,0.5112020177873989,C – Elevated Risk
LN001301,DISB20260307001301,active,0,15000,0.1557,18,partner_platform,WA,0.4783973510683949,C – Elevated Risk
LN001302,DISB20260308001302,active,0,15000,0.2136,6,partner_platform,TX,0.671351340976819,D – High Risk
LN001303,DISB20260308001303,active,0,8000,0.1311,6,partner_platform,FL,0.5331314839015743,C – Elevated Risk
LN001304,DISB20260308001304,active,0,20000,0.14,18,partner_platform,TX,0.47846641769029474,C – Elevated Risk
LN001305,DISB20260309001305,active,0,30000,0.0743,18,partner_platform,NY,0.4287810785358521,B – Moderate Risk
LN001306,DISB20260309001306,active,0,8000,0.1177,24,partner_platform,NY,0.36638613651335633,B – Moderate Risk
LN001307,DISB20260309001307,active,0,8000,0.2175,36,internal_core,FL,0.35529168303027253,B – Moderate Risk
LN001308,DISB20260309001308,active,0,5000,0.1627,12,internal_core,WA,0.5453396550909749,C – Elevated Risk
LN001309,DISB20260310001309,active,0,5000,0.1507,6,internal_core,CA,0.6141761378803169,D – High Risk
LN001310,DISB20260310001310,active,0,20000,0.2331,6,internal_core,CA,0.7380185365110647,D – High Risk
LN001311,DISB20260310001311,active,0,8000,0.2212,18,internal_core,FL,0.5302728553244644,C – Elevated Risk
LN001312,DISB20260310001312,active,0,5000,0.0832,24,internal_core,FL,0.32374086067811925,A – Low Risk
LN001313,DISB20260311001313,active,0,15000,0.1062,18,partner_platform,CA,0.44686805235462773,B – Moderate Risk
LN001314,DISB20260311001314,active,0,20000,0.234,6,internal_core,TX,0.7256234454758947,D – High Risk
LN001315,DISB20260311001315,active,0,20000,0.2351,12,partner_platform,CA,0.6559063141704569,D – High Risk
LN001316,DISB20260312001316,active,0,30000,0.1468,36,internal_core,TX,0.35697646416091633,B – Moderate Risk
LN001317,DISB20260312001317,active,0,8000,0.1025,24,internal_core,CA,0.3932063477274847,B – Moderate Risk
LN001318,DISB20260312001318,active,0,20000,0.1234,12,internal_core,FL,0.5173523003347957,C – Elevated Risk
LN001319,DISB20260313001319,active,0,10000,0.2299,24,internal_core,CA,0.533431814063629,C – Elevated Risk
LN001320,DISB20260313001320,active,0,5000,0.1715,36,partner_platform,TX,0.3115095824692789,A – Low Risk
LN001321,DISB20260314001321,active,0,5000,0.0624,36,internal_core,NY,0.235186695961877,A – Low Risk
LN001322,DISB20260314001322,active,0,5000,0.2302,12,internal_core,FL,0.5908493793372105,D – High Risk
LN001323,DISB20260314001323,active,0,20000,0.095,36,internal_core,WA,0.2856377633009524,A – Low Risk
LN001324,DISB20260314001324,active,0,10000,0.1814,24,partner_platform,TX,0.4400904886776255,B – Moderate Risk
LN001325,DISB20260315001325,active,0,10000,0.1253,36,internal_core,TX,0.2991401596132707,A – Low Risk
LN001326,DISB20260315001326,active,0,30000,0.0915,12,internal_core,WA,0.536399102838954,C – Elevated Risk
LN001327,DISB20260316001327,active,0,5000,0.2211,18,partner_platform,CA,0.5462615694628116,C – Elevated Risk
LN001328,DISB20260316001328,active,0,20000,0.093,24,internal_core,WA,0.3887877690889988,B – Moderate Risk
LN001329,DISB20260316001329,active,0,10000,0.0633,18,internal_core,CA,0.4137857879519634,B – Moderate Risk
LN001330,DISB20260317001330,active,0,30000,0.1328,36,partner_platform,TX,0.32139816214548655,A – Low Risk
LN001331,DISB20260317001331,active,0,8000,0.1199,6,internal_core,CA,0.5926897127599043,D – High Risk
LN001332,DISB20260317001332,active,0,20000,0.1057,36,internal_core,TX,0.2992478249611788,A – Low Risk
LN001333,DISB20260318001333,active,0,10000,0.0927,24,partner_platform,NY,0.3458304778664972,A – Low Risk
LN001334,DISB20260318001334,active,0,15000,0.1303,36,internal_core,FL,0.28649075884735875,A – Low Risk
LN001335,DISB20260318001335,active,0,5000,0.1922,12,partner_platform,NY,0.5538706515905617,D – High Risk
LN001336,DISB20260319001336,active,0,20000,0.1377,18,internal_core,FL,0.4693236923264521,C – Elevated Risk
LN001337,DISB20260319001337,active,0,10000,0.101,6,internal_core,FL,0.5324610541507946,C – Elevated Risk
LN001338,DISB20260320001338,active,0,5000,0.0842,18,partner_platform,CA,0.40011071004668414,B – Moderate Risk
LN001339,DISB20260320001339,active,0,20000,0.1969,24,internal_core,WA,0.4989524066746548,C – Elevated Risk
LN001340,DISB20260320001340,active,0,8000,0.1387,18,internal_core,TX,0.4726610171433276,C – Elevated Risk
LN001341,DISB20260321001341,active,0,5000,0.2329,18,partner_platform,CA,0.5588464492765817,D – High Risk
LN001342,DISB20260321001342,active,0,10000,0.1263,6,partner_platform,WA,0.5612645840613556,D – High Risk
LN001343,DISB20260321001343,active,0,10000,0.1706,6,internal_core,CA,0.650792220056155,D – High Risk
LN001344,DISB20260322001344,active,0,30000,0.1858,24,partner_platform,NY,0.48651384619666704,C – Elevated Risk
LN001345,DISB20260322001345,active,0,20000,0.1404,12,partner_platform,FL,0.5110800455670931,C – Elevated Risk
LN001346,DISB20260323001346,active,0,20000,0.1327,6,internal_core,NY,0.6275103446899439,D – High Risk
LN001347,DISB20260323001347,active,0,10000,0.2191,36,internal_core,WA,0.3854756391536823,B – Moderate Risk
LN001348,DISB20260323001348,active,0,20000,0.0731,36,partner_platform,CA,0.26445974953393964,A – Low Risk
LN001349,DISB20260324001349,active,0,8000,0.2349,6,partner_platform,WA,0.665094749022389,D – High Risk
LN001350,DISB20260324001350,active,0,5000,0.1347,12,internal_core,CA,0.5368678374115381,C – Elevated Risk
LN001351,DISB20260324001351,active,0,20000,0.1489,12,partner_platform,NY,0.5479070630284139,C – Elevated Risk
LN001352,DISB20260325001352,active,0,5000,0.2017,18,internal_core,FL,0.5020221049197511,C – Elevated Risk
LN001353,DISB20260325001353,active,0,10000,0.2326,12,internal_core,WA,0.631261823790288,D – High Risk
LN001354,DISB20260325001354,active,0,5000,0.1753,36,internal_core,TX,0.3366561674962172,A – Low Risk
LN001355,DISB20260326001355,active,0,20000,0.202,24,internal_core,NY,0.505864744111188,C – Elevated Risk
LN001356,DISB20260326001356,active,0,5000,0.071,24,internal_core,NY,0.33669857582784773,A – Low Risk
LN001357,DISB20260326001357,active,0,5000,0.2003,24,internal_core,FL,0.44238987399077406,B – Moderate Risk
LN001358,DISB20260327001358,active,0,15000,0.214,6,internal_core,WA,0.6888721346667622,D – High Risk
LN001359,DISB20260327001359,active,0,20000,0.1019,12,internal_core,TX,0.5254489191006072,C – Elevated Risk
LN001360,DISB20260327001360,active,0,20000,0.2209,6,partner_platform,FL,0.6664946578035782,D – High Risk
LN001361,DISB20260328001361,active,0,30000,0.1872,24,partner_platform,TX,0.4915150009604865,C – Elevated Risk
LN001362,DISB20260328001362,active,0,10000,0.187,18,partner_platform,WA,0.5000451735307736,C – Elevated Risk
LN001363,DISB20260328001363,active,0,10000,0.1562,6,partner_platform,WA,0.59273497576735,D – High Risk
LN001364,DISB20260329001364,active,0,5000,0.0734,6,internal_core,WA,0.5111880561086631,C – Elevated Risk
LN001365,DISB20260329001365,active,0,8000,0.2196,36,partner_platform,TX,0.3635359387542994,B – Moderate Risk
LN001366,DISB20260329001366,active,0,10000,0.0918,36,internal_core,CA,0.28315497579926896,A – Low Risk
LN001367,DISB20260329001367,active,0,30000,0.205,18,internal_core,WA,0.5914120938375941,D – High Risk
LN001368,DISB20260330001368,active,0,15000,0.1749,24,internal_core,CA,0.48553329680752777,C – Elevated Risk
LN001369,DISB20260330001369,active,0,20000,0.215,36,internal_core,FL,0.3764688727477269,B – Moderate Risk
LN001370,DISB20260330001370,active,0,5000,0.1826,24,internal_core,CA,0.471136925656934,C – Elevated Risk
LN001371,DISB20260331001371,active,0,10000,0.1479,6,partner_platform,NY,0.5854353029942662,D – High Risk
LN001372,DISB20260331001372,active,0,10000,0.0679,12,internal_core,WA,0.45688855365166153,C – Elevated Risk
LN001373,DISB20260331001373,active,0,8000,0.141,6,internal_core,NY,0.5951019334935016,D – High Risk
LN001374,DISB20260331001374,active,0,30000,0.184,24,internal_core,CA,0.5294027890183144,C – Elevated Risk
LN001375,DISB20260401001375,active,0,10000,0.0732,36,internal_core,TX,0.2542347307088913,A – Low Risk
LN001376,DISB20260401001376,active,0,20000,0.1805,36,internal_core,CA,0.38671301098659194,B – Moderate Risk
LN001377,DISB20260401001377,active,0,20000,0.1138,6,internal_core,CA,0.6273909159390239,D – High Risk
LN001378,DISB20260402001378,active,0,20000,0.1216,36,internal_core,WA,0.30961615186796315,A – Low Risk
LN001379,DISB20260402001379,active,0,8000,0.1532,12,internal_core,NY,0.5446464770019679,C – Elevated Risk
LN001380,DISB20260402001380,active,0,20000,0.108,18,internal_core,TX,0.4685945566729937,C – Elevated Risk
LN001381,DISB20260403001381,active,0,30000,0.1983,18,internal_core,TX,0.5891679042015681,D – High Risk
LN001382,DISB20260403001382,active,0,5000,0.1625,24,internal_core,CA,0.44959891940018937,B – Moderate Risk
LN001383,DISB20260403001383,active,0,10000,0.2285,6,internal_core,TX,0.691097133704439,D – High Risk
LN001384,DISB20260404001384,active,0,15000,0.188,36,partner_platform,WA,0.3415379521078346,A – Low Risk
LN001385,DISB20260404001385,active,0,15000,0.2032,18,partner_platform,FL,0.5032189582887339,C – Elevated Risk
LN001386,DISB20260404001386,active,0,5000,0.066,24,partner_platform,NY,0.3104410514254524,A – Low Risk
LN001387,DISB20260405001387,active,0,8000,0.0856,36,internal_core,WA,0.2574437446401838,A – Low Risk
LN001388,DISB20260405001388,active,0,5000,0.061,36,partner_platform,NY,0.21691450555635336,A – Low Risk
LN001389,DISB20260405001389,active,0,10000,0.1874,18,partner_platform,TX,0.5053823992895266,C – Elevated Risk
LN001390,DISB20260406001390,active,0,5000,0.2058,36,partner_platform,WA,0.3396786278186698,A – Low Risk
LN001391,DISB20260406001391,active,0,30000,0.0893,24,partner_platform,WA,0.3832198219938328,B – Moderate Risk
LN001392,DISB20260406001392,active,0,10000,0.1434,6,internal_core,NY,0.6044784524602108,D – High Risk
LN001393,DISB20260407001393,active,0,8000,0.1792,6,internal_core,FL,0.6079417720452718,D – High Risk
LN001394,DISB20260407001394,active,0,15000,0.1535,12,partner_platform,WA,0.5379724563212966,C – Elevated Risk
LN001395,DISB20260407001395,active,0,8000,0.2205,24,internal_core,WA,0.497130198503189,C – Elevated Risk
LN001396,DISB20260407001396,active,0,5000,0.155,18,internal_core,CA,0.4997178348407759,C – Elevated Risk
LN001397,DISB20260408001397,active,0,5000,0.1137,36,internal_core,NY,0.2772896177969253,A – Low Risk
LN001398,DISB20260408001398,active,0,20000,0.2046,18,internal_core,WA,0.5674161592861935,D – High Risk
LN001399,DISB20260408001399,active,0,15000,0.2183,24,partner_platform,TX,0.49096295614244195,C – Elevated Risk
LN001400,DISB20260408001400,active,0,20000,0.1647,18,partner_platform,WA,0.500185743427846,C – Elevated Risk
LN001401,DISB20260409001401,active,0,10000,0.1909,18,partner_platform,FL,0.47787260035127566,C – Elevated Risk
LN001402,DISB20260409001402,active,0,15000,0.0936,6,internal_core,WA,0.5684306585573979,D – High Risk
LN001403,DISB20260409001403,active,0,15000,0.1286,24,partner_platform,FL,0.366256383573237,B – Moderate Risk
LN001404,DISB20260410001404,active,0,8000,0.1002,6,partner_platform,TX,0.531113705186763,C – Elevated Risk
LN001405,DISB20260410001405,active,0,20000,0.1656,12,internal_core,CA,0.6091476565784311,D – High Risk
LN001406,DISB20260410001406,active,0,8000,0.1286,12,internal_core,WA,0.5168162079065564,C – Elevated Risk
LN001407,DISB20260411001407,active,0,20000,0.1386,24,partner_platform,CA,0.4335285729126502,B – Moderate Risk
LN001408,DISB20260411001408,active,0,15000,0.0664,36,internal_core,CA,0.26974704984627235,A – Low Risk
LN001409,DISB20260411001409,active,0,5000,0.1448,6,partner_platform,TX,0.5680632308033333,D – High Risk
LN001410,DISB20260412001410,active,0,20000,0.1706,18,internal_core,NY,0.5325268759784175,C – Elevated Risk
LN001411,DISB20260412001411,active,0,30000,0.1762,24,internal_core,TX,0.504262432338084,C – Elevated Risk
LN001412,DISB20260412001412,active,0,20000,0.1791,18,internal_core,TX,0.5451107643695964,C – Elevated Risk
LN001413,DISB20260413001413,active,0,15000,0.1324,24,partner_platform,FL,0.3700696908505094,B – Moderate Risk
LN001414,DISB20260413001414,active,0,5000,0.0615,18,partner_platform,CA,0.37685219373813217,B – Moderate Risk
LN001415,DISB20260413001415,active,0,30000,0.0628,24,internal_core,FL,0.35495033246195706,B – Moderate Risk
LN001416,DISB20260414001416,active,0,8000,0.1589,24,internal_core,TX,0.43595500090195244,B – Moderate Risk
LN001417,DISB20260414001417,active,0,10000,0.2301,36,internal_core,CA,0.41769450732716074,B – Moderate Risk
LN001418,DISB20260414001418,active,0,15000,0.1874,18,internal_core,FL,0.5107889272987385,C – Elevated Risk
LN001419,DISB20260415001419,active,0,20000,0.2193,12,internal_core,CA,0.6627091071636969,D – High Risk
LN001420,DISB20260415001420,active,0,20000,0.1462,6,internal_core,TX,0.6442283684135925,D – High Risk
LN001421,DISB20260416001421,active,0,15000,0.1486,18,internal_core,TX,0.500244390476826,C – Elevated Risk
LN001422,DISB20260416001422,active,0,5000,0.1696,6,partner_platform,WA,0.5893588508851968,D – High Risk
LN001423,DISB20260417001423,active,0,15000,0.0795,24,internal_core,FL,0.34036248055857854,A – Low Risk
LN001424,DISB20260417001424,active,0,10000,0.2136,18,internal_core,WA,0.5531432457836579,D – High Risk
LN001425,DISB20260417001425,active,0,30000,0.1911,36,partner_platform,FL,0.34954341190206234,A – Low Risk
LN001426,DISB20260418001426,active,0,10000,0.1518,36,partner_platform,WA,0.29835429429720545,A – Low Risk
LN001427,DISB20260418001427,active,0,8000,0.1766,6,internal_core,CA,0.6501496714246546,D – High Risk
LN001428,DISB20260419001428,active,0,30000,0.2385,12,internal_core,TX,0.6898954224645679,D – High Risk
LN001429,DISB20260419001429,active,0,8000,0.1685,18,internal_core,NY,0.5012789823305555,C – Elevated Risk
LN001430,DISB20260419001430,active,0,10000,0.0669,24,partner_platform,WA,0.31987045848677387,A – Low Risk
LN001431,DISB20260420001431,active,0,20000,0.0831,36,partner_platform,WA,0.25607901797289756,A – Low Risk
LN001432,DISB20260420001432,active,0,10000,0.0752,36,internal_core,TX,0.255874044657089,A – Low Risk
LN001433,DISB20260420001433,active,0,20000,0.1234,6,internal_core,WA,0.6167513227546249,D – High Risk
LN001434,DISB20260421001434,active,0,10000,0.1839,24,internal_core,NY,0.46367961282529024,C – Elevated Risk
LN001435,DISB20260421001435,active,0,20000,0.2026,36,partner_platform,CA,0.385976049593814,B – Moderate Risk
LN001436,DISB20260421001436,active,0,10000,0.1167,6,partner_platform,NY,0.5524392366592629,D – High Risk
LN001437,DISB20260421001437,active,0,15000,0.1126,12,internal_core,FL,0.4921547246273774,C – Elevated Risk
LN001438,DISB20260422001438,active,0,20000,0.2384,6,partner_platform,FL,0.6830594126237807,D – High Risk
LN001439,DISB20260422001439,active,0,10000,0.0702,24,internal_core,CA,0.3647023603818412,B – Moderate Risk
LN001440,DISB20260422001440,active,0,30000,0.1323,12,partner_platform,NY,0.5570174610570149,D – High Risk
LN001441,DISB20260423001441,active,0,10000,0.1206,12,internal_core,WA,0.5136142719162414,C – Elevated Risk
LN001442,DISB20260423001442,active,0,8000,0.2087,36,partner_platform,WA,0.3482600667051503,A – Low Risk
LN001443,DISB20260423001443,active,0,15000,0.1756,12,internal_core,CA,0.6065039977046474,D – High Risk
LN001444,DISB20260424001444,active,0,10000,0.1088,12,partner_platform,TX,0.4811946395174644,C – Elevated Risk
LN001445,DISB20260424001445,active,0,8000,0.0674,18,internal_core,FL,0.3676650146585967,B – Moderate Risk
LN001446,DISB20260424001446,active,0,10000,0.1449,24,partner_platform,TX,0.4017318362713175,B – Moderate Risk
LN001447,DISB20260424001447,active,0,5000,0.2328,24,partner_platform,WA,0.4789776069524919,C – Elevated Risk
LN001448,DISB20260425001448,active,0,5000,0.119,24,partner_platform,FL,0.3361184324969171,A – Low Risk
LN001449,DISB20260425001449,active,0,20000,0.2338,6,internal_core,NY,0.7226594797358217,D – High Risk
LN001450,DISB20260425001450,active,0,5000,0.0977,12,partner_platform,TX,0.4557729177124715,C – Elevated Risk
LN001451,DISB20260426001451,active,0,5000,0.105,12,internal_core,FL,0.4569494118432788,C – Elevated Risk
LN001452,DISB20260426001452,active,0,20000,0.2313,18,partner_platform,CA,0.5926001451148545,D – High Risk
LN001453,DISB20260426001453,active,0,5000,0.183,18,internal_core,CA,0.5298798963474007,C – Elevated Risk
LN001454,DISB20260427001454,active,0,15000,0.1031,36,partner_platform,FL,0.24447945320165737,A – Low Risk
LN001455,DISB20260427001455,active,0,10000,0.1176,18,partner_platform,FL,0.40016429720061975,B – Moderate Risk
LN001456,DISB20260427001456,active,0,5000,0.1046,12,partner_platform,NY,0.45969253648866665,C – Elevated Risk
LN001457,DISB20260428001457,active,0,15000,0.1688,18,partner_platform,CA,0.514176342549506,C – Elevated Risk
LN001458,DISB20260428001458,active,0,20000,0.1833,12,partner_platform,TX,0.5877309187713881,D – High Risk
LN001459,DISB20260428001459,active,0,15000,0.1105,6,internal_core,FL,0.5603997189237035,D – High Risk
LN001460,DISB20260429001460,active,0,8000,0.2381,36,internal_core,TX,0.40569412740723454,B – Moderate Risk
LN001461,DISB20260429001461,active,0,30000,0.0828,12,internal_core,CA,0.548594904921152,C – Elevated Risk
LN001462,DISB20260430001462,active,0,15000,0.1695,36,partner_platform,WA,0.32382332854550794,A – Low Risk
LN001463,DISB20260430001463,active,0,10000,0.1313,6,partner_platform,WA,0.5665688577748842,D – High Risk
LN001464,DISB20260430001464,active,0,8000,0.1348,36,partner_platform,TX,0.2837626521090982,A – Low Risk
